feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples,mutual_information,transfer_entropy,importance_mean,pearson_score,spearman_score,mi_score,te_score,rf_score,consensus_score
tratadores_e_intercambiadores_de_butano | AI-1224B,0,0min (0.00h),-0.8053571087171038,0.8053571087171038,-0.8588792128854029,0.8588792128854029,119456,3.930344484738495,0.07609469688761494,1.836008858327107,1.0,1.0,1.0,0.36975182359072173,1.0,0.9054627735386084
psh | TI-4063,84,420min (7.00h),-0.4534631773144195,0.4534631773144195,0.010217019097454733,0.010217019097454733,115644,,,,0.5584520025752394,0.011403097149290144,0.0,0.0,0.02420056434126566,0.14737360630151977
horno | TI-2582,108,540min (9.00h),-0.36565591983000245,0.36565591983000245,-0.1675511806937093,0.1675511806937093,115927,,,,0.44827357878981317,0.19467986616904284,0.0,0.0,0.02420056434126566,0.14732051570812613
horno | TI-2584,108,540min (9.00h),-0.35258564488198074,0.35258564488198074,-0.189888451182363,0.189888451182363,116879,,,,0.4318733137835779,0.22070029760202273,0.0,0.0,0.02420056434126566,0.14712351417151429
psh | PI-4041B,84,420min (7.00h),-0.4430932708590057,0.4430932708590057,-0.026323744839672116,0.026323744839672116,117428,,,,0.5454400946670284,0.030165638123043636,0.0,0.0,0.02420056434126566,0.14693501047053004
isostripper | LIC-1094,288,1440min (24.00h),-0.4185433333932419,0.4185433333932419,0.06780924689953505,0.06780924689953505,112627,,,,0.5146354266760179,0.07849162595399778,0.0,0.0,0.02420056434126566,0.14648274164742056
isostripper | PI-1092B,120,600min (10.00h),-0.36302077015804346,0.36302077015804346,0.1672984090658918,0.1672984090658918,119074,,,,0.4449670566911512,0.19438541538495221,0.0,0.0,0.02420056434126566,0.14644971756584704
reactor_de_alquilacion | FIC-1900,132,660min (11.00h),-0.35990055724518516,0.35990055724518516,-0.17216797016522312,0.17216797016522312,117650,,,,0.4410518889651273,0.20005791152803373,0.0,0.0,0.02420056434126566,0.14632180005580328
psh | TIC-4017,72,360min (6.00h),-0.44898328246391933,0.44898328246391933,-0.00878373956622018,0.00878373956622018,117402,,,,0.5528307388267372,0.009733486182913292,0.0,0.0,0.02420056434126566,0.1457178487194377
horno | PDI-1663,576,2880min (48.00h),-0.2994010766408571,0.2994010766408571,-0.27102692419536917,0.27102692419536917,95667,,,,0.36513860339183873,0.3152175786943584,0.0,0.0,0.02420056434126566,0.14461742873742986
regenerador_de_acido | FIC-2336,120,600min (10.00h),-0.3380118710156586,0.3380118710156586,-0.19841534760265003,0.19841534760265003,119011,,,,0.41358649468458064,0.23063318191539048,0.0,0.0,0.02420056434126566,0.14404174204377013
reactor_de_alquilacion | PI-1053.1,96,480min (8.00h),-0.44267144722324464,0.44267144722324464,-0.005218324088717282,0.005218324088717282,119150,,,,0.5449108005672573,0.005580174389085385,0.0,0.0,0.02420056434126566,0.14311486738549353
