feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
despropanizadora_y_despojo | FIC-2318,96,480min (8.00h),0.3081654352363328,0.3081654352363328,0.28396816928276963,0.28396816928276963,106388
tratadores_e_intercambiadores_de_propano | LIC-2394,96,480min (8.00h),0.3066878442851764,0.3066878442851764,0.1569629121315429,0.1569629121315429,114572
tratamiento_de_efluentes | LI-1202,456,2280min (38.00h),-0.3064568130382681,0.3064568130382681,-0.45772931590466454,0.45772931590466454,40803
horno | PDI-1663,39,195min (3.25h),0.29971814487690346,0.29971814487690346,0.22088523545023303,0.22088523545023303,95836
tratadores_e_intercambiadores_de_butano | AI-1224C,7,35min (0.58h),-0.2958624152258799,0.2958624152258799,-0.18379990208450223,0.18379990208450223,119470
lab_isobutano_reciclo | IC-4 DE RECICLO IC-4 Isobutano Reciclo %,504,2520min (42.00h),0.29333326328149495,0.29333326328149495,0.2449608540446418,0.2449608540446418,55698
tratadores_e_intercambiadores_de_butano | TI-1943,72,360min (6.00h),0.2864875130601068,0.2864875130601068,0.2031582280075114,0.2031582280075114,118037
isostripper | FI-1456,72,360min (6.00h),0.28632318196974044,0.28632318196974044,0.14014223065317571,0.14014223065317571,118699
isostripper | TI-1116,0,0min (0.00h),0.2831876913938807,0.2831876913938807,0.09536759215022937,0.09536759215022937,119620
tratadores_e_intercambiadores_de_butano | FIC-1312,69,345min (5.75h),0.2814465596252721,0.2814465596252721,-0.0013517885948775323,0.0013517885948775323,119227
psh | PDI-4041,60,300min (5.00h),0.2804995692996917,0.2804995692996917,0.08145660630746661,0.08145660630746661,115673
horno | FI-1737,276,1380min (23.00h),0.279770942598107,0.279770942598107,0.16773965411874148,0.16773965411874148,95804
tratadores_e_intercambiadores_de_butano | FIC-2120,48,240min (4.00h),0.27860262211617476,0.27860262211617476,0.08059952480941653,0.08059952480941653,118658
